trait,blue,GID
DL_lamb1,0.023597011,GID7048518
DL_lamb1,0.51417218,GID7170548
DL_lamb1,0.588040205,GID7170673
DL_lamb1,0.605756797,GID7170723
DL_lamb1,0.983441196,GID7170771
DL_lamb1,0.900799195,GID7170773
DL_lamb1,0.776336257,GID7170827
DL_lamb1,0.216169579,GID7170918
DL_lamb1,0.410212311,GID7170962
DL_lamb1,0.627094493,GID7170965
DL_lamb1,0.259819135,GID7170971
DL_lamb1,0.775102025,GID7170972
DL_lamb1,0.062280625,GID7170988
DL_lamb1,0.802470133,GID7170999
DL_lamb1,0.343755641,GID7171030
DL_lamb1,0.45904507,GID7171077
DL_lamb1,0.877614125,GID7171094
DL_lamb1,0.237191542,GID7171098
DL_lamb1,0.414276322,GID7171118
DL_lamb1,0.468043602,GID7171128
DL_lamb1,0.369429801,GID7171129
DL_lamb1,0.689105544,GID7171132
DL_lamb1,0.000218419,GID7171133
DL_lamb1,0.844601357,GID7171143
DL_lamb1,0.946818814,GID7171162
DL_lamb1,-0.000478103,GID7171164
DL_lamb1,0.624668591,GID7171172
DL_lamb1,0.093364189,GID7171238
DL_lamb1,0.390085775,GID7171242
DL_lamb1,0.585746789,GID7171285
DL_lamb1,0.677071476,GID7171325
DL_lamb1,0.551334198,GID7171329
DL_lamb1,0.801536313,GID7171391
DL_lamb1,0.437152801,GID7173426
DL_lamb1,0.271465273,GID7173448
DL_lamb1,0.340902771,GID7173452
DL_lamb1,0.490846241,GID7173465
DL_lamb1,0.225851064,GID7173466
DL_lamb1,0.44042616,GID7173468
DL_lamb1,0.096543128,GID7173471
DL_lamb1,0.810109826,GID7173472
DL_lamb1,0.472256453,GID7173484
DL_lamb1,0.731902171,GID7173488
DL_lamb1,0.669475676,GID7173494
DL_lamb1,0.062923154,GID7173499
DL_lamb1,0.574213838,GID7173500
DL_lamb1,0.444351095,GID7173511
DL_lamb1,0.637364928,GID7173515
DL_lamb1,0.352336211,GID7173519
DL_lamb1,0.894916669,GID7173521
DL_lamb1,0.380509369,GID7173528
DL_lamb1,0.639126929,GID7173534
DL_lamb1,0.137998885,GID7173536
DL_lamb1,0.269569724,GID7173680
DL_lamb1,0.771323914,GID7173690
DL_lamb1,0.715233648,GID7173707
DL_lamb1,0.504577948,GID7173722
DL_lamb1,0.71796438,GID7173723
DL_lamb1,0.749377561,GID7173767
DL_lamb1,0.852846183,GID7173782
DL_lamb1,0.694037009,GID7173803
DL_lamb1,0.487062362,GID7173821
DL_lamb1,0.573921606,GID7173823
DL_lamb1,0.481272831,GID7173831
DL_lamb1,0.438174067,GID7173851
DL_lamb1,0.09640859,GID7173922
DL_lamb1,0.365183737,GID7173958
DL_lamb1,0.484545571,GID7173972
DL_lamb1,0.475823859,GID7174031
DL_lamb1,0.587157659,GID7174093
DL_lamb1,0.95698215,GID7174094
DL_lamb1,0.871683364,GID7174103
DL_lamb1,0.935186812,GID7174104
DL_lamb1,0.293726486,GID7174105
DL_lamb1,0.225302775,GID7174107
DL_lamb1,0.690387213,GID7174109
DL_lamb1,0.867842232,GID7174113
DL_lamb1,0.463836116,GID7174115
DL_lamb1,0.492509658,GID7174116
DL_lamb1,0.714351184,GID7174117
DL_lamb1,0.652505524,GID7174130
DL_lamb1,0.259177382,GID7174131
DL_lamb1,0.121231339,GID7174140
DL_lamb1,0.164829001,GID7174156
DL_lamb1,0.915557927,GID7174159
DL_lamb1,0.592530197,GID7174162
DL_lamb1,0.641935119,GID7174165
DL_lamb1,0.040972648,GID7174167
DL_lamb1,0.847826125,GID7174195
DL_lamb1,0.648952974,GID7174199
DL_lamb1,0.23932786,GID7174267
DL_lamb1,0.831042481,GID7174269
DL_lamb1,0.827284376,GID7174270
DL_lamb1,0.403732967,GID7174271
DL_lamb1,0.643064189,GID7174281
DL_lamb1,0.424153417,GID7174288
DL_lamb1,0.888501224,GID7174310
DL_lamb1,0.932858678,GID7174312
DL_lamb1,0.23790189,GID7174313
DL_lamb1,0.896324064,GID7174314
DL_lamb1,0.695941624,GID7174317
DL_lamb1,0.059360424,GID7174319
DL_lamb1,0.531626248,GID7174320
DL_lamb1,0.760748045,GID7174321
DL_lamb1,0.527279811,GID7174323
DL_lamb1,0.469912726,GID7174330
DL_lamb1,0.457753821,GID7174332
DL_lamb1,0.944741796,GID7174333
DL_lamb1,0.231691646,GID7174339
DL_lamb1,0.301012599,GID7174342
DL_lamb1,0.778252311,GID7174343
DL_lamb1,0.198068899,GID7174347
DL_lamb1,0.495156052,GID7174348
DL_lamb1,0.196863845,GID7174349
DL_lamb1,0.565968158,GID7174351
DL_lamb1,0.59500428,GID7174357
DL_lamb1,0.77578239,GID7174390
DL_lamb1,0.313794849,GID7174393
DL_lamb1,0.51800993,GID7174396
DL_lamb1,0.761568134,GID7174397
DL_lamb1,0.772846854,GID7174398
DL_lamb1,0.404371442,GID7174399
DL_lamb1,0.852213204,GID7174404
DL_lamb1,0.929190151,GID7174406
DL_lamb1,0.990172884,GID7174412
DL_lamb1,0.466006546,GID7174413
DL_lamb1,0.706245934,GID7174417
DL_lamb1,0.211248442,GID7174418
DL_lamb1,0.784522655,GID7174419
DL_lamb1,0.909267229,GID7174420
DL_lamb1,0.515554019,GID7174421
DL_lamb1,0.906476671,GID7174422
DL_lamb1,0.696541541,GID7174424
DL_lamb1,0.763207968,GID7174434
DL_lamb1,0.525740567,GID7174454
DL_lamb1,0.964097542,GID7174485
DL_lamb1,0.945731524,GID7174488
DL_lamb1,0.677063435,GID7174504
DL_lamb1,0.565740932,GID7174508
DL_lamb1,0.987353518,GID7174519
DL_lamb1,0.698317822,GID7174520
DL_lamb1,0.955781233,GID7174521
DL_lamb1,0.754769081,GID7174522
DL_lamb1,0.129462506,GID7174523
DL_lamb1,0.388561516,GID7174524
DL_lamb1,0.667048026,GID7174529
DL_lamb1,0.82495433,GID7174530
DL_lamb1,0.745293428,GID7174532
DL_lamb1,0.827118018,GID7174533
DL_lamb1,0.871254492,GID7174534
DL_lamb1,0.845385136,GID7174535
DL_lamb1,0.792062309,GID7174537
DL_lamb1,0.718467235,GID7174540
DL_lamb1,0.885902921,GID7174550
DL_lamb1,0.413108882,GID7174559
DL_lamb1,0.768452871,GID7174560
DL_lamb1,0.933549081,GID7174561
DL_lamb1,0.71854282,GID7174562
DL_lamb1,0.748268616,GID7174563
DL_lamb1,0.105079267,GID7174564
DL_lamb1,0.612325043,GID7174565
DL_lamb1,0.703641663,GID7174566
DL_lamb1,0.754985968,GID7174568
DL_lamb1,0.814337764,GID7174569
DL_lamb1,0.833772335,GID7174570
DL_lamb1,0.706911531,GID7174571
DL_lamb1,0.902001174,GID7174572
DL_lamb1,0.9443525,GID7174577
DL_lamb1,0.666858297,GID7174585
DL_lamb1,0.275773907,GID7174586
DL_lamb1,0.760501494,GID7174587
DL_lamb1,0.404813131,GID7174590
DL_lamb1,0.907066474,GID7174591
DL_lamb1,0.752617169,GID7174593
DL_lamb1,0.255466906,GID7174610
DL_lamb1,0.141630978,GID7174640
DL_lamb1,0.493276971,GID7174650
DL_lamb1,0.614268371,GID7174651
DL_lamb1,0.564408315,GID7174653
DL_lamb1,0.672215756,GID7174656
DL_lamb1,0.748999723,GID7174657
DL_lamb1,0.968965942,GID7174658
DL_lamb1,1.000427124,GID7174659
DL_lamb1,0.848776579,GID7174665
DL_lamb1,0.821648847,GID7174669
DL_lamb1,0.326330427,GID7174701
DL_lamb1,0.602220624,GID7174702
DL_lamb1,0.157901739,GID7174704
DL_lamb1,0.831249545,GID7174707
DL_lamb1,0.418687414,GID7174708
DL_lamb1,0.505033751,GID7174709
DL_lamb1,0.539411606,GID7174718
DL_lamb1,0.860375858,GID7174754
DL_lamb1,0.117374215,GID7174766
DL_lamb1,0.179950111,GID7174775
DL_lamb1,0.699914725,GID7174798
DL_lamb1,0.614750416,GID7174801
DL_lamb1,0.955205975,GID7174803
DL_lamb1,0.884320367,GID7174804
DL_lamb1,0.043449523,GID7175758
DL_lamb1,0.050747481,GID7175794
DL_lamb1,0.557890886,GID7175808
DL_lamb1,0.987740679,GID7175809
DL_lamb1,0.603958485,GID7175811
DL_lamb1,0.811890279,GID7175819
DL_lamb1,0.650811535,GID7175837
DL_lamb1,0.477718899,GID7175851
DL_lamb1,0.820349084,GID7175852
DL_lamb1,0.508371237,GID7175853
DL_lamb1,0.689202371,GID7175855
DL_lamb1,0.84326621,GID7175856
DL_lamb1,0.522751244,GID7175858
DL_lamb1,0.45511154,GID7175859
DL_lamb1,-0.02377323,GID7175877
DL_lamb1,0.35339771,GID7175894
DL_lamb1,0.955717367,GID7175897
DL_lamb1,0.489756003,GID7175901
DL_lamb1,0.659803843,GID7175911
DL_lamb1,0.478503812,GID7175914
DL_lamb1,0.608707404,GID7175920
DL_lamb1,0.606149282,GID7175926
DL_lamb1,0.59333069,GID7175930
DL_lamb1,0.886446675,GID7175951
DL_lamb1,0.587132874,GID7175970
DL_lamb1,0.039345236,GID7175977
DL_lamb1,0.897531348,GID7175978
DL_lamb1,0.972477348,GID7175990
DL_lamb1,0.886667621,GID7175993
DL_lamb1,0.912910258,GID7175997
DL_lamb1,0.621762838,GID7176009
DL_lamb1,0.063329006,GID7176013
DL_lamb1,0.998176752,GID7176014
DL_lamb1,0.530978397,GID7176018
DL_lamb1,0.682672757,GID7176027
DL_lamb1,0.501268639,GID7176031
DL_lamb1,0.90623626,GID7176050
DL_lamb1,0.07734796,GID7176058
DL_lamb1,0.224954351,GID7176059
DL_lamb1,0.570826064,GID7176068
DL_lamb1,0.945165005,GID7176104
DL_lamb1,0.855963465,GID7176110
DL_lamb1,0.740820223,GID7176115
DL_lamb1,0.526215081,GID7176119
DL_lamb1,1.021747322,GID7176152
DL_lamb1,0.378808799,GID7176175
DL_lamb1,0.010220055,GID7176182
DL_lamb1,0.11073018,GID7176183
DL_lamb1,0.066822258,GID7176271
DL_lamb1,0.106239874,GID7176275
DL_lamb1,0.318686422,GID7176276
DL_lamb1,1.034118835,GID7176278
DL_lamb1,0.480888345,GID7176280
DL_lamb1,0.008717194,GID7176284
DL_lamb1,0.543764155,GID7176289
DL_lamb1,0.032239739,GID7176320
DL_lamb1,0.702786889,GID7176353
DL_lamb1,0.081747849,GID7176356
DL_lamb1,0.378079885,GID7176362
DL_lamb1,0.792269769,GID7176374
DL_lamb1,0.896382985,GID7176407
DL_lamb1,0.70131376,GID7176409
DL_lamb1,0.230253832,GID7176410
DL_lamb1,0.444835115,GID7176411
DL_lamb1,0.798777632,GID7176414
DL_lamb1,0.212959144,GID7176432
DL_lamb1,0.590886073,GID7176443
DL_lamb1,0.322776124,GID7176455
DL_lamb1,0.642012159,GID7176513
DL_lamb1,0.939860916,GID7176522
DL_lamb1,0.478481892,GID7176542
DL_lamb1,0.90114475,GID7176554
DL_lamb1,0.972610434,GID7176556
DL_lamb1,0.495611993,GID7176563
DL_lamb1,0.242023272,GID7176565
DL_lamb1,0.535237803,GID7176569
DL_lamb1,0.352424335,GID7176603
DL_lamb1,0.610719052,GID7176604
DL_lamb1,0.421286436,GID7176609
DL_lamb1,0.277357143,GID7176610
DL_lamb1,0.519287536,GID7176611
DL_lamb1,0.276312857,GID7176616
DL_lamb1,0.443563209,GID7176617
DL_lamb1,0.519046815,GID7176618
DL_lamb1,0.668972174,GID7176624
DL_lamb1,-0.0040324,GID7176626
DL_lamb1,0.782811152,GID7176635
DL_lamb1,0.24578748,GID7176637
DL_lamb1,0.730679134,GID7176640
DL_lamb1,0.513880304,GID7176644
DL_lamb1,0.878565719,GID7176648
DL_lamb1,0.373578124,GID7176668
DL_lamb1,0.221518539,GID7176669
DL_lamb1,0.507683321,GID7176676
DL_lamb1,0.51392543,GID7176693
DL_lamb1,0.416437639,GID7176695
DL_lamb1,0.736935954,GID7176731
DL_lamb1,0.647554444,GID7176732
DL_lamb1,0.724644166,GID7176743
DL_lamb1,0.666974529,GID7176751
DL_lamb1,0.355185527,GID7176773
DL_lamb1,0.983081228,GID7176774
DL_lamb1,0.863431382,GID7176775
DL_lamb1,0.749011894,GID7176776
DL_lamb1,0.67430865,GID7176778
DL_lamb1,0.774994455,GID7176779
DL_lamb1,0.524449343,GID7176781
DL_lamb1,0.779064384,GID7176838
DL_lamb1,0.442869173,GID7176852
DL_lamb1,0.787088495,GID7176854
DL_lamb1,0.956157361,GID7176944
DL_lamb1,0.352417744,GID7176969
DL_lamb1,0.448211245,GID7177015
DL_lamb1,0.538472589,GID7177017
DL_lamb1,0.489056235,GID7177019
DL_lamb1,0.456315977,GID7177031
DL_lamb1,0.583538663,GID7177034
DL_lamb1,0.267945323,GID7177038
DL_lamb1,0.241819075,GID7177041
DL_lamb1,0.829600235,GID7177042
DL_lamb1,0.531023604,GID7177051
DL_lamb1,0.382403332,GID7177089
DL_lamb1,0.789351727,GID7177100
DL_lamb1,0.592256738,GID7177103
DL_lamb1,0.544130996,GID7177105
DL_lamb1,0.772180231,GID7177107
DL_lamb1,0.821497771,GID7177127
DL_lamb1,0.803897095,GID7177128
DL_lamb1,0.496645634,GID7177130
DL_lamb1,0.584045334,GID7177165
DL_lamb1,0.428060265,GID7177167
DL_lamb1,0.600364772,GID7177168
DL_lamb1,0.819609309,GID7177185
DL_lamb1,0.276511514,GID7177198
DL_lamb1,0.485981578,GID7177282
DL_lamb1,0.257992322,GID7177302
DL_lamb1,0.778551502,GID7177345
DL_lamb1,0.78272917,GID7177352
DL_lamb1,0.124292508,GID7177375
DL_lamb1,-0.029264826,GID7177376
DL_lamb1,0.622793973,GID7177389
DL_lamb1,0.171301512,GID7177390
DL_lamb1,0.977832096,GID7177391
DL_lamb1,0.790760105,GID7177409
DL_lamb1,0.873614382,GID7177410
DL_lamb1,0.818165317,GID7177413
DL_lamb1,0.706453415,GID7177415
DL_lamb1,0.283781643,GID7177427
DL_lamb1,0.542667118,GID7177432
DL_lamb1,0.016900558,GID7177433
DL_lamb1,0.340782323,GID7177435
DL_lamb1,0.23794944,GID7177540
DL_lamb1,0.287525312,GID7177557
DL_lamb1,0.768595315,GID7177558
DL_lamb1,0.53393044,GID7177559
DL_lamb1,0.338011732,GID7177562
DL_lamb1,0.408008914,GID7177563
DL_lamb1,0.386831099,GID7177569
DL_lamb1,0.614505047,GID7177570
DL_lamb1,0.659861013,GID7177571
DL_lamb1,0.929653944,GID7177572
DL_lamb1,0.3928039,GID7177591
DL_lamb1,0.782724644,GID7177601
DL_lamb1,0.585040748,GID7177603
DL_lamb1,0.768626018,GID7177627
DL_lamb1,0.72602874,GID7177632
DL_lamb1,0.798183305,GID7177651
DL_lamb1,0.48899161,GID7177664
DL_lamb1,0.532785016,GID7177666
DL_lamb1,0.960194324,GID7177669
DL_lamb1,0.963656059,GID7177673
DL_lamb1,0.531274581,GID7177692
DL_lamb1,0.587538207,GID7177702
DL_lamb1,0.862614052,GID7177745
DL_lamb1,0.572819911,GID7177749
DL_lamb1,0.485179467,GID7177772
DL_lamb1,0.475421261,GID7177777
DL_lamb1,0.050842926,GID7177872
DL_lamb1,-0.00454354,GID7177874
DL_lamb1,0.926168154,GID7177875
DL_lamb1,0.705832953,GID7177888
DL_lamb1,0.745633064,GID7177922
DL_lamb1,0.379318553,GID7177924
DL_lamb1,0.901839769,GID7177969
DL_lamb1,0.540826901,GID7178348
DL_lamb1,1.035343533,GID7178353
DL_lamb1,0.606508495,GID7178382
DL_lamb1,0.194490881,GID7178393
DL_lamb1,0.74527091,GID7178396
DL_lamb1,0.370380289,GID7178454
DL_lamb1,0.511762259,GID7178457
DL_lamb1,0.941552815,GID7178459
DL_lamb1,0.65237222,GID7178461
DL_lamb1,0.226311215,GID7178464
DL_lamb1,0.897038823,GID7178466
DL_lamb1,0.64524808,GID7178485
DL_lamb1,0.864805367,GID7178501
DL_lamb1,0.431494244,GID7178503
DL_lamb1,0.583466736,GID7178525
DL_lamb1,0.492491028,GID7178536
DL_lamb1,0.437562613,GID7178541
DL_lamb1,0.334600592,GID7178542
DL_lamb1,-0.002962346,GID7178551
DL_lamb1,0.562918749,GID7178554
DL_lamb1,0.475536843,GID7178555
DL_lamb1,0.503072585,GID7178584
DL_lamb1,-0.018112206,GID7178594
DL_lamb1,0.855601821,GID7178596
DL_lamb1,0.534534709,GID7178598
DL_lamb1,0.875879206,GID7178612
DL_lamb1,0.322311107,GID7178630
DL_lamb1,0.707928774,GID7178631
DL_lamb1,0.782566368,GID7178632
DL_lamb1,0.451989094,GID7178641
DL_lamb1,-0.000306341,GID7178642
DL_lamb1,0.992575869,GID7178649
DL_lamb1,0.516386397,GID7178650
DL_lamb1,0.013272174,GID7178651
DL_lamb1,0.015708836,GID7178679
DL_lamb1,0.442139704,GID7178680
DL_lamb1,0.283482359,GID7178687
DL_lamb1,0.219761263,GID7178692
DL_lamb1,0.16851597,GID7178712
DL_lamb1,0.389977215,GID7178727
DL_lamb1,0.465306877,GID7178731
DL_lamb1,0.760132172,GID7178740
DL_lamb1,0.419089183,GID7178742
DL_lamb1,0.506931959,GID7178764
DL_lamb1,0.455606145,GID7178768
DL_lamb1,0.419460397,GID7178769
DL_lamb1,0.241671498,GID7178774
DL_lamb1,0.635064893,GID7179791
DL_lamb1,0.980992145,GID7179792
DL_lamb1,0.440800583,GID7179793
DL_lamb1,0.628919504,GID7179794
DL_lamb1,0.877434964,GID7179797
DL_lamb1,0.762868153,GID7179799
DL_lamb1,0.857035743,GID7179800
DL_lamb1,0.950070363,GID7179803
DL_lamb1,0.96237673,GID7179805
DL_lamb1,0.587008779,GID7179806
DL_lamb1,0.800061732,GID7179807
DL_lamb1,0.556929943,GID7179811
DL_lamb1,0.769822708,GID7179812
DL_lamb1,0.320347129,GID7179813
DL_lamb1,0.988413181,GID7179819
DL_lamb1,0.537699274,GID7179824
DL_lamb1,0.509104895,GID7179839
DL_lamb1,0.334108532,GID7213309
DL_mean,-1.435842545,GID304660
DL_mean,-1.556269558,GID3872194
DL_mean,-2.773969482,GID4755014
DL_mean,-18.56746877,GID5398434
DL_mean,5.792950737,GID5398530
DL_mean,-30.33195033,GID6333158
DL_mean,9.258155637,GID6689550
DL_mean,9.390418309,GID6863533
DL_mean,-4.552202315,GID6931301
DL_mean,-6.861942649,GID6931304
DL_mean,1.553590038,GID6931424
DL_mean,-3.179614725,GID6931516
DL_mean,-15.81354313,GID6931531
DL_mean,-11.12310111,GID6931645
DL_mean,-27.08838766,GID6932347
DL_mean,-40.88385007,GID6932429
DL_mean,-36.3639981,GID6932597
DL_mean,-27.52483946,GID6932961
DL_mean,-46.23613604,GID6932999
DL_mean,0.25030881,GID6933145
DL_mean,6.275097651,GID6933163
DL_mean,8.247816569,GID6933221
DL_mean,4.271803481,GID6933877
DL_mean,-0.099795494,GID6934141
DL_mean,-18.62909816,GID6934335
DL_mean,-5.702163638,GID6934427
DL_mean,17.47058064,GID6934762
DL_mean,-12.10190861,GID6934878
DL_mean,7.837878046,GID6934920
DL_mean,13.16101741,GID6934954
DL_mean,-3.493462883,GID6935239
DL_mean,9.496320903,GID6935450
DL_mean,-12.3905928,GID6935465
DL_mean,2.781424638,GID6935689
DL_mean,4.199723665,GID6935968
DL_mean,1.959335223,GID6935992
DL_mean,4.899023177,GID6935993
DL_mean,-5.838375776,GID6936896
DL_mean,-18.85809222,GID6937284
DL_mean,-19.67603871,GID6937400
DL_mean,-16.52310908,GID6937420
DL_mean,16.56664805,GID6937509
DL_mean,-0.755268471,GID6938530
DL_mean,0.247989497,GID6938531
DL_mean,12.8084785,GID6938671
DL_mean,-1.347729163,GID6938713
DL_mean,-8.535057002,GID6938802
DL_mean,-4.425008318,GID6938803
DL_mean,4.778077993,GID6938947
DL_mean,7.97581888,GID6938973
DL_mean,9.625575112,GID6939837
DL_mean,4.168254741,GID6939842
DL_mean,2.090466472,GID6939899
DL_mean,-9.932833475,GID6939903
DL_mean,-17.67482882,GID6939904
DL_mean,-6.108596125,GID6939938
DL_mean,20.64400375,GID6939941
DL_mean,16.13581006,GID6939945
DL_mean,7.79611049,GID7044357
DL_mean,7.662529175,GID7044358
DL_mean,-0.685554259,GID7044367
DL_mean,-34.43822018,GID7044472
DL_mean,-14.71380258,GID7044516
DL_mean,-2.066416483,GID7044536
DL_mean,10.72126625,GID7044573
DL_mean,4.938452291,GID7044583
DL_mean,9.812521284,GID7044586
DL_mean,-15.70172952,GID7044679
DL_mean,-6.973955838,GID7044689
DL_mean,-1.23158221,GID7044766
DL_mean,6.058352707,GID7044800
DL_mean,8.966775515,GID7044811
DL_mean,-0.274550302,GID7044812
DL_mean,5.101165155,GID7044814
DL_mean,-1.330425394,GID7044828
DL_mean,14.42481161,GID7044885
DL_mean,-3.331856968,GID7044886
DL_mean,-36.35293382,GID7045003
DL_mean,-27.53725881,GID7045044
DL_mean,7.714593092,GID7045112
DL_mean,11.7262302,GID7045116
DL_mean,12.45935337,GID7045143
DL_mean,5.898476801,GID7045240
DL_mean,9.124216128,GID7045243
DL_mean,8.632713221,GID7045271
DL_mean,3.190195672,GID7045647
DL_mean,-8.7143945,GID7045945
DL_mean,0.46694344,GID7045950
DL_mean,9.347214005,GID7046099
DL_mean,15.43754932,GID7046102
DL_mean,-8.619817159,GID7046165
DL_mean,7.154203473,GID7046190
DL_mean,-6.128640135,GID7046204
DL_mean,-15.59861266,GID7046215
DL_mean,17.12483167,GID7046378
DL_mean,11.77977506,GID7046382
DL_mean,1.478545758,GID7046390
DL_mean,5.05861417,GID7046418
DL_mean,-9.505448871,GID7046514
DL_mean,-7.087520792,GID7046663
DL_mean,-36.12710681,GID7046782
DL_mean,-11.59635814,GID7046872
DL_mean,-22.90924665,GID7047009
DL_mean,-18.70375588,GID7047099
DL_mean,-29.53964829,GID7047125
DL_mean,4.465060451,GID7047155
DL_mean,-22.83533567,GID7047170
DL_mean,15.05293105,GID7047177
DL_mean,4.158974557,GID7047195
DL_mean,-13.90533372,GID7047225
DL_mean,-8.250163766,GID7047290
DL_mean,-23.74152639,GID7047297
DL_mean,19.45621469,GID7047304
DL_mean,14.5935027,GID7047479
DL_mean,-38.84822886,GID7047518
DL_mean,-7.967751393,GID7047541
DL_mean,-13.96514816,GID7047542
DL_mean,-15.96230813,GID7047543
DL_mean,-24.34722409,GID7047544
DL_mean,-14.18094212,GID7047552
DL_mean,-17.03938014,GID7047556
DL_mean,-21.01196397,GID7047560
DL_mean,-6.050884693,GID7047568
DL_mean,-29.43406784,GID7047597
DL_mean,-26.8388615,GID7047610
DL_mean,-42.69403863,GID7047612
DL_mean,-36.34069003,GID7047619
DL_mean,-24.56100919,GID7047843
DL_mean,-6.100131862,GID7047854
DL_mean,-8.402606401,GID7047929
DL_mean,-46.19076243,GID7047937
DL_mean,-9.872058175,GID7047943
DL_mean,-26.93017351,GID7047989
DL_mean,-11.20932415,GID7047993
DL_mean,-2.064830482,GID7048153
DL_mean,15.2222652,GID7048227
DL_mean,-5.785793026,GID7048286
DL_mean,-3.796894017,GID7048427
DL_mean,-5.295837474,GID7048441
DL_mean,6.733459599,GID7048516
DL_mean,2.416775107,GID7048517
DL_mean,5.548932884,GID7048518
DL_mean,15.48637644,GID7170548
DL_mean,1.642670122,GID7170673
DL_mean,9.645362739,GID7170723
DL_mean,11.18771856,GID7170771
DL_mean,-2.397245258,GID7170773
DL_mean,6.410077399,GID7170827
DL_mean,4.258247733,GID7170918
DL_mean,-5.519125021,GID7170962
DL_mean,-7.755122053,GID7170965
DL_mean,-1.98347135,GID7170971
DL_mean,-0.827987539,GID7170972
DL_mean,7.586576698,GID7170988
DL_mean,-31.47533059,GID7170999
DL_mean,-6.678870223,GID7171030
DL_mean,0.123565905,GID7171077
DL_mean,-0.20358485,GID7171094
DL_mean,2.126629088,GID7171098
DL_mean,3.584027798,GID7171118
DL_mean,11.8168091,GID7171128
DL_mean,-1.491634819,GID7171129
DL_mean,-1.628532777,GID7171132
DL_mean,8.116390543,GID7171133
DL_mean,-32.10891188,GID7171143
DL_mean,7.071706146,GID7171162
DL_mean,8.840955298,GID7171164
DL_mean,3.09097637,GID7171172
DL_mean,-4.83919389,GID7171238
DL_mean,9.407487443,GID7171242
DL_mean,-13.28077589,GID7171285
DL_mean,-30.02808968,GID7171325
DL_mean,-31.27887784,GID7171329
DL_mean,-12.8722191,GID7171391
DL_mean,-19.20826505,GID7173426
DL_mean,14.63419952,GID7173448
DL_mean,-0.977255973,GID7173452
DL_mean,18.21656783,GID7173465
DL_mean,1.222062049,GID7173466
DL_mean,17.46155647,GID7173468
DL_mean,5.630217388,GID7173471
DL_mean,17.52758358,GID7173472
DL_mean,-24.65438697,GID7173484
DL_mean,-29.37046898,GID7173488
DL_mean,-16.48039788,GID7173494
DL_mean,8.194036914,GID7173499
DL_mean,10.18947932,GID7173500
DL_mean,-7.088295512,GID7173511
DL_mean,-24.24853141,GID7173515
DL_mean,-6.796290309,GID7173519
DL_mean,32.52392286,GID7173521
DL_mean,17.08253767,GID7173528
DL_mean,-23.51040404,GID7173534
DL_mean,3.53843558,GID7173536
DL_mean,-5.315407363,GID7173680
DL_mean,-25.69955965,GID7173690
DL_mean,-21.34193392,GID7173707
DL_mean,21.35443547,GID7173722
DL_mean,-21.21739022,GID7173723
DL_mean,-14.72970229,GID7173767
DL_mean,22.9415406,GID7173782
DL_mean,-36.02523723,GID7173803
DL_mean,-20.69544733,GID7173821
DL_mean,-22.99387664,GID7173823
DL_mean,-13.39765643,GID7173831
DL_mean,-4.393827695,GID7173851
DL_mean,2.966137282,GID7173922
DL_mean,13.80998316,GID7173958
DL_mean,7.491179086,GID7173972
DL_mean,21.25753736,GID7174031
DL_mean,-34.03226827,GID7174093
DL_mean,-46.96122387,GID7174094
DL_mean,-27.08429832,GID7174103
DL_mean,-39.27173588,GID7174104
DL_mean,-17.04883187,GID7174105
DL_mean,6.75884508,GID7174107
DL_mean,-19.67134598,GID7174109
DL_mean,-16.09713354,GID7174113
DL_mean,12.43289849,GID7174115
DL_mean,7.039187971,GID7174116
DL_mean,0.403231602,GID7174117
DL_mean,-30.27381201,GID7174130
DL_mean,-3.25017553,GID7174131
DL_mean,10.33045537,GID7174140
DL_mean,-1.567522568,GID7174156
DL_mean,-46.14857595,GID7174159
DL_mean,-36.21960927,GID7174162
DL_mean,-22.43718678,GID7174165
